Id,Rainfall,Temperature,Humidity,Water,Day,Mean,Date
3371,1071,22,14,542,2,795,17-Apr-15
3372,572,34,10,942,3,806,18-Apr-15
3373,1137,20,24,508,4,799,19-Apr-15
3374,1370,21,18,602,5,797,20-Apr-15
3375,890,29,13,1053,6,801,21-Apr-15
3376,1495,22,11,753,7,792,22-Apr-15
3377,870,33,15,992,1,803,23-Apr-15
3378,1457,19,17,570,2,797,24-Apr-15
3379,1248,19,25,497,3,801,25-Apr-15
3380,936,31,14,1013,4,794,26-Apr-15
3381,714,33,24,940,5,805,27-Apr-15
3382,1021,21,14,635,6,790,28-Apr-15
3383,1455,22,25,659,7,802,29-Apr-15
3384,644,27,15,1001,1,807,30-Apr-15
3385,719,28,16,953,2,801,01-May-15
3386,1172,19,14,528,3,805,02-May-15
3387,775,31,10,927,4,808,03-May-15
3388,669,25,23,876,5,807,04-May-15
3389,664,29,23,1121,6,806,05-May-15
3390,1289,19,20,656,7,809,06-May-15
3391,1298,21,18,606,1,809,07-May-15
3392,1118,23,12,605,2,792,08-May-15
3393,1036,22,13,545,3,792,09-May-15
3394,772,26,15,992,4,809,10-May-15
3395,635,29,24,923,5,796,11-May-15
3396,899,28,13,1080,6,799,12-May-15
3397,801,32,21,997,7,796,13-May-15
3398,1011,21,11,560,1,792,14-May-15
3399,1210,21,18,577,2,795,15-May-15
3400,955,27,15,1005,3,796,16-May-15
3401,1042,22,20,517,4,805,17-May-15
3402,969,25,22,884,5,801,18-May-15
3403,1273,23,16,803,6,790,19-May-15
3404,1295,20,10,724,7,799,20-May-15
3405,820,33,18,957,1,803,21-May-15
3406,1492,22,23,555,2,804,22-May-15
3407,1336,22,20,542,3,802,23-May-15
3408,1121,23,15,594,4,795,24-May-15
3409,1119,23,13,515,5,797,25-May-15
3410,993,30,11,1076,6,807,26-May-15
3411,1019,20,19,783,7,794,27-May-15
3412,637,34,13,918,1,790,28-May-15
3413,1306,21,15,553,2,794,29-May-15
3414,1051,20,23,507,3,791,30-May-15
3415,1318,21,19,583,4,802,31-May-15
3416,953,25,17,939,5,810,01-Jun-15
3417,861,28,10,1144,6,804,02-Jun-15
3418,802,33,19,1129,7,798,03-Jun-15
3419,970,30,15,951,1,809,04-Jun-15
3420,1009,22,19,572,2,791,05-Jun-15
3421,1020,19,23,478,3,799,06-Jun-15
3422,1433,23,16,589,4,800,07-Jun-15
3423,619,26,19,974,5,791,08-Jun-15
3424,1040,20,15,698,6,790,09-Jun-15
3425,1273,22,14,687,7,807,10-Jun-15
3426,811,29,22,880,1,809,11-Jun-15
3427,902,28,20,971,2,793,12-Jun-15
3428,1400,20,15,534,3,799,13-Jun-15
3429,1177,23,10,536,4,796,14-Jun-15
3430,852,32,20,878,5,797,15-Jun-15
3431,1098,20,21,692,7,801,16-Jun-15
3432,990,34,11,977,1,792,17-Jun-15
3433,1010,21,17,554,2,804,18-Jun-15
3434,1315,21,12,543,3,803,19-Jun-15
3435,1336,19,10,599,4,792,20-Jun-15
3436,1326,19,17,527,5,810,21-Jun-15
3437,1196,21,17,696,6,807,22-Jun-15
3438,1123,20,20,658,7,794,23-Jun-15
3439,802,30,10,979,1,808,24-Jun-15
3440,1394,22,16,566,2,801,25-Jun-15
3441,1047,22,15,547,3,801,26-Jun-15
3442,1166,21,17,550,4,790,27-Jun-15
3443,1361,22,23,567,5,810,28-Jun-15
3444,1038,21,19,666,6,804,29-Jun-15
3445,1430,20,21,672,7,798,30-Jun-15
3446,1068,22,14,560,1,810,01-Jul-15
3447,776,33,18,990,2,805,02-Jul-15
3448,1205,23,11,548,3,792,03-Jul-15
3449,1001,23,10,558,4,804,04-Jul-15
3450,660,29,13,921,5,806,05-Jul-15
3451,1263,21,12,662,6,793,06-Jul-15
3452,1208,22,16,739,7,798,07-Jul-15
3453,772,28,18,963,1,804,08-Jul-15
3454,1363,21,25,523,2,798,09-Jul-15
3455,668,26,21,915,3,801,10-Jul-15
3456,1499,21,17,563,4,807,11-Jul-15
3457,588,33,21,974,5,810,12-Jul-15
3458,792,33,15,1096,6,796,13-Jul-15
3459,1439,19,23,717,7,791,14-Jul-15
3460,949,27,20,966,1,802,15-Jul-15
3461,646,28,18,957,2,810,16-Jul-15
3462,1443,20,17,604,3,807,17-Jul-15
3463,768,25,13,1000,4,794,18-Jul-15
3464,971,29,14,974,5,810,19-Jul-15
3465,582,29,15,1083,6,792,20-Jul-15
3466,1377,22,23,677,7,798,21-Jul-15
3467,1495,22,14,545,1,795,22-Jul-15
3468,1107,23,19,604,2,798,23-Jul-15
3469,1196,20,19,525,3,790,24-Jul-15
3470,634,31,13,1011,4,810,25-Jul-15
3471,861,31,13,969,5,808,26-Jul-15
3472,780,26,19,1186,6,793,27-Jul-15
3473,883,33,21,1082,7,790,28-Jul-15
3474,1465,23,10,607,1,798,29-Jul-15
3475,1138,22,23,473,2,809,30-Jul-15
3476,1105,22,15,591,3,801,31-Jul-15
3477,1111,19,14,574,4,797,01-Aug-15
3478,654,28,17,946,5,794,02-Aug-15
3479,1108,21,10,742,6,805,03-Aug-15
3480,1305,20,16,710,7,801,04-Aug-15
3481,584,31,22,884,1,803,05-Aug-15
3482,1347,23,19,525,2,792,06-Aug-15
3483,838,29,25,957,3,797,07-Aug-15
3484,1321,21,22,481,4,808,08-Aug-15
3485,587,33,21,977,5,804,09-Aug-15
3486,686,28,19,1067,6,800,10-Aug-15
3487,1191,23,21,597,7,800,11-Aug-15
3488,550,28,19,984,1,794,12-Aug-15
3489,863,28,21,942,2,795,13-Aug-15
3490,1107,21,18,599,3,799,14-Aug-15
3491,1441,20,20,504,4,809,15-Aug-15
3492,850,29,23,960,5,803,16-Aug-15
3493,517,34,25,1090,6,809,17-Aug-15
3494,1445,23,19,699,7,795,18-Aug-15
3495,1489,23,15,563,1,803,19-Aug-15
3496,1038,23,15,574,2,799,20-Aug-15
3497,1147,22,22,530,3,792,21-Aug-15
3498,1113,19,24,502,4,803,22-Aug-15
3499,965,32,23,946,5,808,23-Aug-15
3500,942,32,16,1118,6,803,24-Aug-15
3501,1011,23,16,665,7,792,25-Aug-15
3502,1248,19,13,578,1,796,26-Aug-15
3503,829,25,15,914,2,805,27-Aug-15
3504,844,34,25,882,3,808,28-Aug-15
3505,1108,19,12,548,4,795,29-Aug-15
3506,1283,23,22,477,5,805,30-Aug-15
3507,582,29,14,1133,6,791,31-Aug-15
3508,1463,20,23,725,7,802,01-Sep-15
3509,538,29,14,998,1,808,02-Sep-15
3510,1418,19,14,613,2,810,03-Sep-15
3511,1219,19,10,600,3,796,04-Sep-15
3512,1478,23,16,559,4,809,05-Sep-15
3513,523,30,12,967,5,790,06-Sep-15
3514,1495,22,14,707,6,805,07-Sep-15
3515,1414,22,19,791,7,796,08-Sep-15
3516,878,26,11,949,1,801,09-Sep-15
3517,1220,19,12,550,2,803,10-Sep-15
3518,1431,19,21,498,3,798,11-Sep-15
3519,1262,23,20,490,4,795,12-Sep-15
3520,669,32,11,976,5,804,13-Sep-15
3521,601,30,15,1165,6,805,14-Sep-15
3522,860,31,10,1107,7,796,15-Sep-15
3523,1415,22,14,520,1,810,16-Sep-15
3524,597,30,12,911,2,803,17-Sep-15
3525,1194,22,20,515,3,803,18-Sep-15
3526,1044,21,10,584,4,798,19-Sep-15
3527,1220,22,18,551,5,802,20-Sep-15
3528,514,32,10,1088,6,790,21-Sep-15
3529,1396,22,13,700,7,793,22-Sep-15
3530,728,33,16,916,1,799,23-Sep-15
3531,928,32,22,934,2,793,24-Sep-15
3532,1192,22,15,605,3,792,25-Sep-15
3533,591,28,12,1000,4,795,26-Sep-15
3534,809,30,10,958,5,809,27-Sep-15
3535,987,25,23,1103,6,792,28-Sep-15
3536,1370,22,22,710,7,798,29-Sep-15
3537,1465,22,14,515,1,805,30-Sep-15
3538,886,33,18,967,2,792,01-Oct-15
3539,1120,19,16,556,3,802,02-Oct-15
3540,812,26,24,974,4,809,03-Oct-15
3541,525,31,10,921,5,809,04-Oct-15
3542,1237,20,17,759,6,803,05-Oct-15
3543,551,33,14,1173,7,808,06-Oct-15
3544,764,31,23,918,1,803,07-Oct-15
3545,977,34,25,901,2,807,08-Oct-15
3546,1319,23,20,555,3,801,09-Oct-15
3547,951,30,16,961,4,795,10-Oct-15
3548,839,33,16,997,5,799,11-Oct-15
3549,580,34,16,1137,6,805,12-Oct-15
3550,601,32,21,1046,7,801,13-Oct-15
3551,1259,20,18,532,1,790,14-Oct-15
3552,1496,19,18,539,2,796,15-Oct-15
3553,704,29,17,956,3,799,16-Oct-15
3554,873,28,12,964,4,791,17-Oct-15
3555,1391,21,10,576,5,797,18-Oct-15
3556,1322,19,16,802,6,805,19-Oct-15
3557,1302,19,15,648,7,794,20-Oct-15
3558,1002,23,23,498,1,808,21-Oct-15
3559,1488,20,20,485,2,790,22-Oct-15
3560,1287,22,17,565,3,793,23-Oct-15
3561,762,28,23,957,4,806,24-Oct-15
3562,846,28,23,879,5,801,25-Oct-15
3563,1232,23,20,627,6,802,26-Oct-15
3564,517,29,25,1106,7,802,27-Oct-15
3565,1396,21,12,543,1,808,28-Oct-15
3566,1046,19,14,525,2,807,29-Oct-15
3567,1275,23,10,535,3,791,30-Oct-15
3568,1489,20,15,538,4,792,31-Oct-15
3569,630,33,10,947,5,799,01-Nov-15
3570,620,31,19,1094,6,791,02-Nov-15
3571,611,25,13,1112,7,805,03-Nov-15
3572,1113,22,10,599,1,801,04-Nov-15
3573,1114,22,17,587,2,806,05-Nov-15
3574,802,32,20,962,3,807,06-Nov-15
3575,828,32,13,963,4,803,07-Nov-15
3576,1431,20,22,500,5,800,08-Nov-15
3577,762,33,19,1144,6,805,09-Nov-15
3578,1481,22,25,725,7,807,10-Nov-15
3579,1423,20,15,548,1,809,11-Nov-15
3580,825,30,21,963,2,803,12-Nov-15
3581,899,25,17,923,3,802,13-Nov-15
3582,1227,21,10,583,4,804,14-Nov-15
3583,621,31,21,911,5,800,15-Nov-15
3584,553,26,20,1095,6,795,16-Nov-15
3585,1280,21,23,713,7,797,17-Nov-15
3586,1419,22,25,566,1,809,18-Nov-15
3587,1374,22,12,523,2,791,19-Nov-15
3588,718,29,12,997,3,797,20-Nov-15
3589,1111,22,23,487,4,806,21-Nov-15
3590,1169,21,21,496,5,808,22-Nov-15
3591,1446,20,21,639,6,803,23-Nov-15
3592,1296,19,12,661,7,796,24-Nov-15
3593,1047,19,20,510,1,791,25-Nov-15
3594,1455,22,11,546,2,791,26-Nov-15
3595,904,28,15,932,3,800,27-Nov-15
3596,1078,20,14,572,4,797,28-Nov-15
3597,545,26,20,899,5,791,29-Nov-15
3598,1226,22,17,785,6,805,30-Nov-15
3599,1371,22,10,545,1,805,01-Dec-15
3600,1270,19,23,572,2,791,02-Dec-15
3601,1346,23,24,506,3,793,03-Dec-15
3602,1156,20,10,603,4,797,04-Dec-15
3603,1468,22,20,489,5,803,05-Dec-15
3604,926,30,21,1078,6,793,06-Dec-15
3605,1246,22,12,708,7,796,07-Dec-15
3606,1297,21,23,543,1,790,08-Dec-15
3607,572,25,21,884,2,809,09-Dec-15
3608,549,29,18,933,3,798,10-Dec-15
3609,917,25,13,1012,4,804,11-Dec-15
3610,600,25,13,915,5,803,12-Dec-15
3611,744,27,16,1049,6,810,13-Dec-15
3612,594,28,14,1078,7,803,14-Dec-15
3613,716,30,17,963,1,809,15-Dec-15
3614,907,26,19,975,2,800,16-Dec-15
3615,1142,19,23,543,3,798,17-Dec-15
3616,1261,21,19,565,4,807,18-Dec-15
3617,740,26,22,960,5,794,19-Dec-15
3618,954,31,20,1017,6,790,20-Dec-15
3619,594,25,13,1072,7,799,21-Dec-15
3620,1103,23,21,506,1,794,22-Dec-15
3621,1317,23,23,538,2,803,23-Dec-15
3622,940,33,14,945,3,795,24-Dec-15
3623,1221,21,16,582,4,797,25-Dec-15
3624,518,30,10,981,5,794,26-Dec-15
3625,1098,21,24,676,6,799,27-Dec-15
3626,1270,23,15,767,7,792,28-Dec-15
3627,716,33,24,968,1,809,29-Dec-15
3628,652,27,17,931,2,793,30-Dec-15
3629,518,31,24,955,3,801,31-Dec-15
3630,1187,21,21,517,4,808,01-Jan-16
3631,598,30,17,949,5,807,02-Jan-16
3632,1388,20,22,663,6,792,03-Jan-16
3633,594,34,15,1088,7,808,04-Jan-16
3634,1003,23,24,502,1,802,05-Jan-16
3635,1290,23,11,610,2,806,06-Jan-16
3636,842,31,24,881,3,809,07-Jan-16
3637,601,34,18,943,4,799,08-Jan-16
3638,943,25,17,939,5,792,09-Jan-16
3639,1299,20,22,681,6,805,10-Jan-16
3640,621,26,20,1092,7,798,11-Jan-16
3641,1082,22,11,531,1,807,12-Jan-16
3642,1312,23,10,607,2,809,13-Jan-16
3643,1472,19,25,510,3,810,14-Jan-16
3644,502,31,25,933,4,809,15-Jan-16
3645,780,33,11,931,5,807,16-Jan-16
3646,510,34,25,1090,6,790,17-Jan-16
3647,852,27,23,1030,7,805,18-Jan-16
3648,1144,22,15,578,1,792,19-Jan-16
3649,1035,20,19,557,2,792,20-Jan-16
3650,748,26,16,950,3,800,21-Jan-16
3651,564,34,12,980,4,810,22-Jan-16
3652,1048,21,21,538,5,800,23-Jan-16
3653,1472,22,14,690,6,793,24-Jan-16
3654,501,34,15,1174,7,790,25-Jan-16
3655,527,25,24,948,1,808,26-Jan-16
3656,1251,23,25,536,2,796,27-Jan-16
3657,705,26,20,951,3,794,28-Jan-16
3658,1202,19,22,514,4,798,29-Jan-16
3659,998,32,15,942,5,795,30-Jan-16
3660,1316,22,24,631,6,803,31-Jan-16
3661,1412,21,20,732,7,804,01-Feb-16
3662,1025,20,14,550,1,809,02-Feb-16
3663,733,25,11,997,2,807,03-Feb-16
3664,749,26,23,909,3,802,04-Feb-16
3665,1190,23,21,557,4,795,05-Feb-16
3666,1386,20,20,511,5,791,06-Feb-16
3667,937,32,10,1146,6,793,07-Feb-16
3668,968,29,24,1016,7,808,08-Feb-16
3669,608,25,19,954,1,790,09-Feb-16
3670,902,30,13,961,2,790,10-Feb-16
3671,633,33,22,932,3,802,11-Feb-16
3672,1047,22,10,619,4,808,12-Feb-16
3673,882,25,19,927,5,795,13-Feb-16
3674,1113,21,25,700,6,804,14-Feb-16
3675,859,25,10,1046,7,806,15-Feb-16
3676,1434,21,13,557,1,808,16-Feb-16
3677,1132,23,25,576,2,792,17-Feb-16
3678,539,32,23,924,3,808,18-Feb-16
3679,896,28,13,974,4,800,19-Feb-16
3680,582,31,11,990,5,790,20-Feb-16
3681,737,28,18,1057,6,790,21-Feb-16
3682,535,25,13,1110,7,806,22-Feb-16
3683,1008,20,18,565,1,801,23-Feb-16
3684,692,26,22,876,2,791,24-Feb-16
3685,855,30,18,997,3,795,25-Feb-16
3686,1135,19,20,525,4,808,26-Feb-16
3687,860,26,17,950,5,800,27-Feb-16
3688,665,28,15,1155,6,806,28-Feb-16
3689,994,32,22,1108,7,802,29-Feb-16
3690,707,28,21,912,1,792,01-Mar-16
3691,1132,21,25,554,2,793,02-Mar-16
3692,1245,19,22,496,3,790,03-Mar-16
3693,1109,23,25,544,4,805,04-Mar-16
3694,1144,23,10,540,5,797,05-Mar-16
3695,681,30,19,1103,6,799,06-Mar-16
3696,773,26,18,1123,7,790,07-Mar-16
3697,871,25,16,991,1,799,08-Mar-16
3698,897,31,13,956,2,809,09-Mar-16
3699,1166,19,16,518,3,807,10-Mar-16
3700,1134,22,22,539,4,796,11-Mar-16
3701,1413,20,19,565,5,798,12-Mar-16
3702,1002,23,22,681,6,799,13-Mar-16
3703,620,25,13,1097,7,807,14-Mar-16
3704,1066,23,14,583,1,801,15-Mar-16
3705,1210,21,13,522,2,804,16-Mar-16
3706,760,25,25,879,3,793,17-Mar-16
3707,945,31,10,926,4,799,18-Mar-16
3708,710,25,14,978,5,804,19-Mar-16
3709,1257,20,23,739,6,794,20-Mar-16
3710,790,28,19,1125,7,790,21-Mar-16
3711,634,29,13,917,1,805,22-Mar-16
3712,1167,19,16,589,2,801,23-Mar-16
3713,1297,20,16,550,3,801,24-Mar-16
3714,1347,20,25,520,4,805,25-Mar-16
3715,1206,21,25,506,5,795,26-Mar-16
3716,511,34,24,990,6,809,27-Mar-16
3717,834,32,13,1062,7,798,28-Mar-16
3718,1347,19,21,566,1,805,29-Mar-16
3719,1203,21,16,520,2,801,30-Mar-16
3720,1104,22,14,553,3,809,31-Mar-16
3721,1033,22,12,520,4,796,01-Apr-16
3722,815,32,13,994,5,807,02-Apr-16
3723,1401,19,18,737,6,796,03-Apr-16
3724,755,28,18,1095,7,794,04-Apr-16
3725,734,33,11,924,1,804,05-Apr-16
3726,1011,22,14,515,2,794,06-Apr-16
3727,573,25,17,993,3,803,07-Apr-16
3728,1315,22,17,567,4,807,08-Apr-16
3729,1408,19,13,587,5,793,09-Apr-16
3730,674,33,10,1091,6,804,10-Apr-16
3731,1201,21,17,732,7,795,11-Apr-16
3732,1380,22,21,553,1,806,12-Apr-16
3733,1058,19,16,594,2,800,13-Apr-16
3734,962,26,10,959,3,790,14-Apr-16
3735,663,27,13,1005,4,804,15-Apr-16
3736,677,29,24,963,5,804,16-Apr-16
3737,746,29,14,1082,6,800,17-Apr-16
3738,1350,23,11,750,7,808,18-Apr-16
3739,1442,20,13,541,1,793,19-Apr-16
3740,1227,19,12,540,2,798,20-Apr-16
3741,678,30,20,937,3,800,21-Apr-16
3742,1131,23,15,566,4,790,22-Apr-16
3743,999,32,11,945,5,807,23-Apr-16
3744,1403,20,22,618,6,807,24-Apr-16
3745,1302,20,15,692,7,803,25-Apr-16
3746,1018,23,15,522,1,806,26-Apr-16
3747,1337,22,12,570,2,797,27-Apr-16
3748,759,27,19,937,3,800,28-Apr-16
3749,1238,23,16,581,4,797,29-Apr-16
3750,1430,22,13,586,5,809,30-Apr-16
3751,1434,19,17,702,6,808,01-May-16
3752,882,34,22,1066,7,796,02-May-16
3753,1005,22,17,573,1,800,03-May-16
3754,1243,21,14,610,2,793,04-May-16
3755,1447,21,23,512,3,794,05-May-16
3756,940,32,12,993,4,809,06-May-16
3757,1385,23,16,522,5,803,07-May-16
3758,821,33,12,1139,6,810,08-May-16
3759,1481,20,18,653,7,798,09-May-16
3760,1208,19,19,569,1,792,10-May-16
3761,1370,19,17,576,2,806,11-May-16
3762,761,34,11,1009,3,799,12-May-16
3763,1189,22,21,555,4,806,13-May-16
3764,1153,19,11,616,5,799,14-May-16
3765,1220,22,10,753,6,793,15-May-16
3766,867,34,16,1093,7,802,16-May-16
3767,1372,23,17,538,1,809,17-May-16
3768,981,29,13,1011,3,802,18-May-16
3769,1091,21,13,554,4,797,19-May-16
3770,777,34,13,969,5,809,20-May-16
3771,1339,22,22,678,6,799,21-May-16
3772,785,33,17,1102,7,810,22-May-16
3773,1095,19,17,559,1,808,23-May-16
3774,1103,23,13,582,2,795,24-May-16
3775,1396,19,15,597,3,794,25-May-16
3776,878,31,11,959,4,807,26-May-16
3777,753,25,24,965,5,801,27-May-16
3778,934,32,17,1140,6,792,28-May-16
3779,1001,19,14,682,7,805,29-May-16
3780,612,33,25,977,1,801,30-May-16
3781,1409,19,16,615,2,792,31-May-16
3782,868,32,19,936,3,793,01-Jun-16
3783,649,26,24,935,4,803,02-Jun-16
3784,562,26,21,912,5,809,03-Jun-16
3785,765,25,25,1084,6,810,04-Jun-16
3786,1099,23,22,754,7,806,05-Jun-16
3787,862,30,10,955,1,800,06-Jun-16
3788,1313,19,15,565,2,809,07-Jun-16
3789,1018,20,11,583,3,797,08-Jun-16
3790,1271,22,21,567,4,799,09-Jun-16
3791,512,27,17,952,5,799,10-Jun-16
3792,1191,23,24,676,6,798,11-Jun-16
3793,859,28,17,1186,7,808,12-Jun-16
3794,1489,22,10,613,1,807,13-Jun-16
3795,1051,20,18,578,2,793,14-Jun-16
3796,728,34,24,922,3,795,15-Jun-16
3797,1362,21,12,617,4,794,16-Jun-16
3798,907,28,24,893,5,806,17-Jun-16
3799,550,25,25,1056,6,796,18-Jun-16
3800,1287,20,12,734,7,800,19-Jun-16
3801,1138,23,15,592,1,797,20-Jun-16
3802,986,29,25,889,2,808,21-Jun-16
3803,777,26,19,993,3,809,22-Jun-16
3804,526,31,17,947,4,797,23-Jun-16
3805,1077,19,15,537,5,808,24-Jun-16
3806,666,27,17,1131,6,790,25-Jun-16
3807,989,33,16,1137,7,792,26-Jun-16
3808,1015,21,18,528,1,808,27-Jun-16
3809,635,31,23,965,2,794,28-Jun-16
3810,1476,20,18,573,3,798,29-Jun-16
3811,1455,19,13,543,4,792,30-Jun-16
3812,560,31,25,937,5,808,01-Jul-16
3813,1270,22,14,722,6,797,02-Jul-16
3814,1109,21,16,735,7,806,03-Jul-16
3815,960,32,22,882,1,801,04-Jul-16
3816,884,26,15,998,2,792,05-Jul-16
3817,1279,22,14,539,3,805,06-Jul-16
3818,1045,21,15,559,4,795,07-Jul-16
3819,1286,23,12,566,5,810,08-Jul-16
3820,838,34,17,1053,6,805,09-Jul-16
3821,702,29,19,1169,7,804,10-Jul-16
3822,1456,22,22,522,1,798,11-Jul-16
3823,1251,23,16,593,2,804,12-Jul-16
3824,1062,21,22,499,3,796,13-Jul-16
3825,1312,20,10,526,4,809,14-Jul-16
3826,531,31,12,992,5,798,15-Jul-16
3827,840,31,24,1042,6,795,16-Jul-16
3828,546,30,20,1055,7,807,17-Jul-16
3829,898,27,19,976,1,800,18-Jul-16
3830,978,28,13,965,2,791,19-Jul-16
3831,998,26,21,952,3,806,20-Jul-16
3832,1414,20,14,613,4,800,21-Jul-16
3833,880,26,21,907,5,800,22-Jul-16
3834,1059,20,13,747,6,799,23-Jul-16
3835,600,31,16,1089,7,804,24-Jul-16
3836,881,34,23,932,1,809,25-Jul-16
3837,1294,19,11,564,2,794,26-Jul-16
3838,754,26,17,949,3,791,27-Jul-16
3839,1226,23,21,545,4,805,28-Jul-16
3840,654,26,25,949,5,807,29-Jul-16
3841,1389,23,14,676,6,807,30-Jul-16
3842,709,29,11,1094,7,806,31-Jul-16
3843,676,31,11,923,1,791,01-Aug-16
3844,683,33,22,930,2,791,02-Aug-16
3845,1092,19,20,492,3,802,03-Aug-16
3846,1221,20,13,548,4,797,04-Aug-16
3847,1358,20,11,523,5,794,05-Aug-16
3848,1039,20,13,770,6,793,06-Aug-16
3849,525,25,25,1054,7,797,07-Aug-16
3850,1335,22,18,572,1,809,08-Aug-16
3851,751,32,15,1015,2,797,09-Aug-16
3852,1304,20,25,551,3,795,10-Aug-16
3853,830,34,13,957,4,810,11-Aug-16
3854,542,28,17,958,5,797,12-Aug-16
3855,1446,21,14,788,6,804,13-Aug-16
3856,694,33,19,1174,7,802,14-Aug-16
3857,1284,20,10,531,1,793,15-Aug-16
3858,723,28,24,935,2,799,16-Aug-16
3859,1143,19,15,534,3,803,17-Aug-16
3860,562,30,12,1013,4,799,18-Aug-16
3861,697,34,22,882,5,806,19-Aug-16
3862,605,25,16,1119,6,797,20-Aug-16
3863,955,29,12,1138,7,798,21-Aug-16
3864,1053,20,23,551,1,810,22-Aug-16
3865,1417,21,16,605,2,809,23-Aug-16
3866,1382,20,24,521,3,810,24-Aug-16
3867,798,29,10,920,4,798,25-Aug-16
3868,1368,22,13,601,5,794,26-Aug-16
3869,1378,23,14,664,6,795,27-Aug-16
3870,1032,20,16,708,7,804,28-Aug-16
3871,1232,23,24,537,1,790,29-Aug-16
3872,1223,20,13,601,2,796,30-Aug-16
3873,578,25,17,1006,3,800,31-Aug-16
3874,877,33,15,973,4,809,01-Sep-16
3875,709,32,22,967,5,793,02-Sep-16
3876,1419,23,11,704,6,809,03-Sep-16
3877,803,32,16,1103,7,795,04-Sep-16
3878,1121,19,14,560,1,800,05-Sep-16
3879,640,32,23,919,2,809,06-Sep-16
3880,1233,19,21,474,3,806,07-Sep-16
3881,1348,21,10,549,4,795,08-Sep-16
3882,855,30,22,919,5,798,09-Sep-16
3883,1380,20,22,745,6,803,10-Sep-16
3884,1436,20,18,779,7,800,11-Sep-16
3885,1452,22,12,611,1,802,12-Sep-16
3886,690,30,18,928,2,806,13-Sep-16
3887,876,27,16,927,3,796,14-Sep-16
3888,696,25,12,990,4,792,15-Sep-16
3889,772,30,23,897,5,809,16-Sep-16
3890,775,28,14,1081,6,802,17-Sep-16
3891,828,34,16,1153,7,791,18-Sep-16
3892,668,34,15,967,1,797,19-Sep-16
3893,1051,22,15,567,2,794,20-Sep-16
3894,627,32,11,985,3,801,21-Sep-16
3895,1219,23,22,508,4,792,22-Sep-16
3896,1473,20,21,520,5,793,23-Sep-16
3897,1219,22,13,681,6,808,24-Sep-16
3898,1223,20,19,752,7,800,25-Sep-16
3899,599,26,22,975,1,805,26-Sep-16
3900,1081,22,12,541,2,790,27-Sep-16
3901,1034,22,21,487,3,809,28-Sep-16
3902,1400,20,16,553,4,792,29-Sep-16
3903,1006,21,16,533,5,795,30-Sep-16
3904,784,32,15,1122,6,790,01-Oct-16
3905,1456,19,10,778,7,805,02-Oct-16
3906,747,29,23,932,1,795,03-Oct-16
3907,1273,23,20,540,2,792,04-Oct-16
3908,1311,21,13,547,3,806,05-Oct-16
3909,1171,19,20,570,4,804,06-Oct-16
3910,1075,23,24,479,5,801,07-Oct-16
3911,799,25,24,1086,6,800,08-Oct-16
3912,1151,20,20,677,7,798,09-Oct-16
3913,977,28,23,976,1,799,10-Oct-16
3914,1368,23,24,518,2,791,11-Oct-16
3915,504,34,20,960,3,790,12-Oct-16
3916,662,30,24,908,4,803,13-Oct-16
3917,1211,19,11,565,5,805,14-Oct-16
3918,769,33,23,1070,6,807,15-Oct-16
3919,1235,20,17,658,7,802,16-Oct-16
3920,1246,19,21,547,1,806,17-Oct-16
3921,1383,20,10,612,2,794,18-Oct-16
3922,1297,19,14,576,3,810,19-Oct-16
3923,1340,21,10,524,4,793,20-Oct-16
3924,844,30,11,928,5,793,21-Oct-16
3925,989,31,10,1066,6,798,22-Oct-16
3926,963,29,23,1142,7,792,23-Oct-16
3927,796,31,10,979,1,806,24-Oct-16
3928,911,31,24,953,2,797,25-Oct-16
3929,1476,23,17,536,3,805,26-Oct-16
3930,1098,21,14,561,4,802,27-Oct-16
3931,1002,20,12,574,5,792,28-Oct-16
3932,758,29,21,1037,6,802,29-Oct-16
3933,967,32,10,1129,7,795,30-Oct-16
3934,1458,22,12,520,1,804,31-Oct-16
3935,1009,23,10,537,2,801,01-Nov-16
3936,993,30,18,932,4,794,02-Nov-16
3937,1284,20,19,531,5,798,03-Nov-16
3938,774,32,11,1171,6,800,04-Nov-16
3939,981,25,19,1181,7,802,05-Nov-16
3940,547,27,22,953,1,809,06-Nov-16
3941,1055,19,10,526,2,810,07-Nov-16
3942,513,32,25,887,3,791,08-Nov-16
3943,1162,22,23,495,4,809,09-Nov-16
3944,1117,20,13,558,5,796,10-Nov-16
3945,560,25,12,1050,6,796,11-Nov-16
3946,1429,21,23,668,7,807,12-Nov-16
3947,911,28,14,985,1,792,13-Nov-16
3948,622,29,16,962,2,793,14-Nov-16
3949,1432,20,18,606,3,791,15-Nov-16
3950,901,29,11,938,4,800,16-Nov-16
3951,603,31,24,907,5,798,17-Nov-16
3952,1430,22,14,666,6,806,18-Nov-16
3953,1339,19,25,674,7,807,19-Nov-16
3954,643,25,25,897,1,806,20-Nov-16
3955,1394,19,18,519,2,807,21-Nov-16
3956,869,32,25,915,3,801,22-Nov-16
3957,655,33,24,958,4,799,23-Nov-16
3958,1017,23,17,519,5,798,24-Nov-16
3959,977,27,18,1105,6,799,25-Nov-16
3960,748,25,11,1124,7,799,26-Nov-16
3961,1258,23,24,543,1,805,27-Nov-16
3962,1364,19,11,555,2,798,28-Nov-16
3963,634,32,25,952,3,797,29-Nov-16
3964,1411,21,25,512,4,799,30-Nov-16
